Ewe/V	<I>/mA	
1.2445459E+000	1.073477131594869E+000
1.2455416E+000	1.097089384671916E+000
1.2465574E+000	1.120929383670662E+000
1.2475697E+000	1.144754564876813E+000
1.2485441E+000	1.168875837743045E+000
1.2495525E+000	1.193328467685550E+000
1.2505175E+000	1.218127761889345E+000
1.2515379E+000	1.243173590998529E+000
1.2525516E+000	1.268214477271616E+000
1.2535189E+000	1.293736479044513E+000
1.2545350E+000	1.319306100543390E+000
1.2555447E+000	1.345087330391348E+000
1.2565690E+000	1.371056526051607E+000
1.2575587E+000	1.397262304919909E+000
1.2585492E+000	1.423629608985181E+000
1.2595557E+000	1.450328509832239E+000
1.2605697E+000	1.476588884963007E+000
1.2615241E+000	1.503445484394595E+000
1.2625318E+000	1.530509337394280E+000
1.2635455E+000	1.557846610533602E+000
1.2645321E+000	1.585406680738652E+000
1.2655393E+000	1.613063369241971E+000
1.2665523E+000	1.640796243417959E+000
1.2675874E+000	1.668887710321249E+000
1.2685449E+000	1.696916576764990E+000
1.2695750E+000	1.725343284625851E+000
1.2705930E+000	1.753913800766419E+000
1.2715529E+000	1.782403986402649E+000
1.2725666E+000	1.811417408185108E+000
1.2735668E+000	1.840025990964872E+000
1.2745850E+000	1.868738355043249E+000
1.2755406E+000	1.898155832658967E+000
1.2765319E+000	1.927431501425772E+000
1.2775450E+000	1.957101162379423E+000
1.2785325E+000	1.986834789788910E+000
1.2795528E+000	2.016411513005654E+000
1.2805483E+000	2.046488036116437E+000
1.2815564E+000	2.076746173574691E+000
1.2825754E+000	2.106833239835685E+000
1.2835808E+000	2.137165256030432E+000
1.2846048E+000	2.167446550087966E+000
1.2855895E+000	2.198153918647030E+000
1.2864995E+000	2.228583521313141E+000
1.2875823E+000	2.258963357023646E+000
1.2885206E+000	2.290154931421280E+000
1.2895036E+000	2.321117147462909E+000
1.2905371E+000	2.352178302870179E+000
1.2915605E+000	2.383559647685686E+000
1.2925675E+000	2.414692569094193E+000
1.2935756E+000	2.446161920724265E+000
1.2945600E+000	2.477773481908166E+000
1.2955854E+000	2.509377435728265E+000
1.2965468E+000	2.541376285852174E+000
1.2975484E+000	2.573174923766498E+000
1.2985168E+000	2.605128047687942E+000
1.2995541E+000	2.636967595404769E+000
1.3005466E+000	2.668942923296464E+000
1.3015625E+000	2.701203638482742E+000
1.3025459E+000	2.733739194872030E+000
1.3035715E+000	2.766129561630244E+000
1.3045473E+000	2.798741731023974E+000
1.3055058E+000	2.831338039768951E+000
1.3065251E+000	2.864149685839287E+000
1.3075348E+000	2.897123175058645E+000
1.3085719E+000	2.929942996188359E+000
1.3096000E+000	2.963113856463494E+000
1.3105797E+000	2.996223215343189E+000
1.3115449E+000	3.029329507613809E+000
1.3125259E+000	3.062271195373015E+000
1.3135546E+000	3.095555041853547E+000
1.3145633E+000	3.129000140121729E+000
1.3155072E+000	3.162569216556008E+000
1.3165435E+000	3.196069142850888E+000
1.3175455E+000	3.229829203841689E+000
1.3185086E+000	3.263606533171631E+000
1.3195660E+000	3.297315491942058E+000
1.3205523E+000	3.331390217689972E+000
1.3215066E+000	3.365367068263296E+000
1.3225048E+000	3.399444141659608E+000
1.3235283E+000	3.433446141800362E+000
1.3245199E+000	3.467385263636272E+000
1.3255484E+000	3.501345019716766E+000
1.3265330E+000	3.535804131809542E+000
1.3274863E+000	3.570295145485950E+000
1.3285427E+000	3.605013295535045E+000
1.3295466E+000	3.639455779405145E+000
1.3305471E+000	3.674012429589851E+000
1.3315831E+000	3.708601841749513E+000
1.3325537E+000	3.743176964472747E+000
1.3335618E+000	3.778050410568172E+000
1.3345253E+000	3.812882007452366E+000
1.3355699E+000	3.847703725336100E+000
1.3365330E+000	3.882877876766688E+000
1.3375137E+000	3.917572456546118E+000
1.3385204E+000	3.952553499853248E+000
1.3394855E+000	3.987901535738366E+000
1.3405143E+000	4.023097922742501E+000
1.3415394E+000	4.058435462785793E+000
1.3425622E+000	4.093902513993029E+000
1.3435401E+000	4.129125472470733E+000
1.3445349E+000	4.164803600230194E+000
1.3455266E+000	4.200414756359436E+000
1.3465235E+000	4.235880960592780E+000
1.3475089E+000	4.271547748928970E+000
1.3485470E+000	4.307132609205460E+000
1.3495843E+000	4.342977185030378E+000
1.3505366E+000	4.378509862451878E+000
1.3515400E+000	4.414225175909174E+000
1.3525465E+000	4.450286844149742E+000
1.3535277E+000	4.486335637009880E+000
1.3545405E+000	4.522305134849688E+000
1.3555161E+000	4.558361668604306E+000
1.3565618E+000	4.594184353407005E+000
1.3575386E+000	4.630274235796755E+000
1.3585485E+000	4.666404794263002E+000
1.3595250E+000	4.702690057642329E+000
1.3605411E+000	4.739301656412955E+000
1.3615338E+000	4.775673054918954E+000
1.3625137E+000	4.812277294597209E+000
1.3635021E+000	4.848415772660793E+000
1.3645331E+000	4.884690606269714E+000
1.3655162E+000	4.921346595937422E+000
1.3664864E+000	4.958033201281296E+000
1.3675472E+000	4.994627844381753E+000
1.3684995E+000	5.031398767178834E+000
1.3695060E+000	5.068090584475456E+000
1.3705060E+000	5.104852234095965E+000
1.3715041E+000	5.141761653142169E+000
1.3725054E+000	5.178401016661908E+000
1.3734874E+000	5.215298032882245E+000
1.3745064E+000	5.252124638749322E+000
1.3754973E+000	5.289202283569473E+000
1.3764645E+000	5.325866110099142E+000
1.3775176E+000	5.362793816392937E+000
1.3785335E+000	5.399963494331402E+000
1.3795242E+000	5.437097414922533E+000
1.3805169E+000	5.474357514086748E+000
1.3815615E+000	5.511506144253040E+000
1.3825326E+000	5.548704639824653E+000
1.3834950E+000	5.585808592419781E+000
1.3845417E+000	5.623355076967158E+000
1.3855026E+000	5.660646477591694E+000
1.3864893E+000	5.698200180351616E+000
1.3875539E+000	5.735754657055224E+000
1.3885273E+000	5.772920344252952E+000
1.3894988E+000	5.810280474743280E+000
1.3905239E+000	5.847887344246175E+000
1.3915075E+000	5.885370034141602E+000
1.3925203E+000	5.923524153847524E+000
1.3935565E+000	5.961122717987081E+000
1.3945460E+000	5.998917818711448E+000
1.3955653E+000	6.036735024075128E+000
1.3965049E+000	6.074429297832410E+000
1.3975198E+000	6.112512717543012E+000
1.3984902E+000	6.150204095339028E+000
1.3994808E+000	6.187821683407009E+000
1.4005148E+000	6.225677863439174E+000
1.4015002E+000	6.263319566710720E+000
1.4025332E+000	6.301204841153123E+000
1.4035071E+000	6.339430499596801E+000
1.4045292E+000	6.377337653282808E+000
1.4055154E+000	6.415697410533738E+000
1.4065282E+000	6.453988595411616E+000
1.4075381E+000	6.491953200167274E+000
1.4085106E+000	6.530473878999985E+000
1.4095063E+000	6.568682030890827E+000
1.4104843E+000	6.606797234541711E+000
1.4115460E+000	6.645128637816150E+000
1.4125046E+000	6.683235318955354E+000
1.4135271E+000	6.721613726513183E+000
1.4145175E+000	6.759886384956403E+000
1.4154997E+000	6.797958146803410E+000
1.4165486E+000	6.836728848905508E+000
1.4174947E+000	6.874859115839570E+000
1.4185382E+000	6.913210566960203E+000
1.4194989E+000	6.951506228362128E+000
1.4205078E+000	6.990025681568113E+000
1.4215248E+000	7.028560154562360E+000
1.4225324E+000	7.066950787762656E+000
1.4234980E+000	7.105306345928881E+000
1.4244891E+000	7.144036809873697E+000
1.4255221E+000	7.182551479190934E+000
1.4265412E+000	7.221240279558330E+000
1.4275124E+000	7.259745747670820E+000
1.4285139E+000	7.298234308590438E+000
1.4295298E+000	7.337033491623885E+000
1.4305512E+000	7.375846186259963E+000
1.4315680E+000	7.414371993781650E+000
1.4325166E+000	7.453291226609252E+000
1.4335083E+000	7.491748057457855E+000
1.4344999E+000	7.530970133959286E+000
1.4355143E+000	7.570079015388473E+000
1.4364979E+000	7.608912315768720E+000
1.4375204E+000	7.647793942973749E+000
1.4385130E+000	7.686577112834215E+000
1.4395115E+000	7.725138527405321E+000
1.4405206E+000	7.763836290763365E+000
1.4415069E+000	7.803029183762959E+000
1.4424775E+000	7.842056203591312E+000
1.4435189E+000	7.881052800519655E+000
1.4445001E+000	7.920260600030446E+000
1.4455117E+000	7.959321407436512E+000
1.4465150E+000	7.998398158420486E+000
1.4474876E+000	8.037420551590401E+000
1.4485197E+000	8.076460841546810E+000
1.4490628E+000	8.097554876449266E+000
1.2553540E+000	0.000000000000000E+000
1.1858083E+000	0.000000000000000E+000
7.9928797E-001	-1.615456164116952E+001
7.9967272E-001	-1.231519927682518E+001
8.0069518E-001	-8.346153422683273E+000
8.0163795E-001	-5.721308977087602E+000
8.0266768E-001	-3.795008734786450E+000
8.0366367E-001	-2.485090181332872E+000
8.0468816E-001	-1.653926058995477E+000
8.0569577E-001	-1.136456838177511E+000
8.0669224E-001	-8.106433970137310E-001
8.0766416E-001	-6.000720388688929E-001
8.0868340E-001	-4.594446302490827E-001
8.0971634E-001	-3.623599491384137E-001
8.1068355E-001	-2.927457776782276E-001
8.1169009E-001	-2.408682747609565E-001
8.1265944E-001	-2.013101840186908E-001
8.1369346E-001	-1.698333465931366E-001
8.1466019E-001	-1.439403412643505E-001
8.1569833E-001	-1.225593653105215E-001
8.1669492E-001	-1.042703547749390E-001
8.1767374E-001	-8.892082046641381E-002
8.1870252E-001	-7.530640210225625E-002
8.1967026E-001	-6.315668621623688E-002
8.2065821E-001	-5.258183913672856E-002
8.2169861E-001	-4.312252276339462E-002
8.2266492E-001	-3.466057679072099E-002
8.2371926E-001	-2.698275706098324E-002
8.2467562E-001	-1.975173831499200E-002
8.2570225E-001	-1.361004886301359E-002
8.2670236E-001	-7.773338157208168E-003
8.2764626E-001	-2.206246830493272E-003
8.2870150E-001	2.795193947423870E-003
8.2968253E-001	7.433623686335683E-003
8.3069652E-001	1.160524749247754E-002
8.3164155E-001	1.562151779564546E-002
8.3266068E-001	1.946185386194288E-002
8.3365452E-001	2.281965013942416E-002
8.3472556E-001	2.613157810682382E-002
8.3572024E-001	2.939644272998896E-002
8.3666956E-001	3.211244518574025E-002
8.3770901E-001	3.480691534188285E-002
8.3865821E-001	3.710049423552814E-002
8.3968884E-001	3.943763409502832E-002
8.4065324E-001	4.201873698453418E-002
8.4166074E-001	4.415791496331445E-002
8.4266931E-001	4.601901504443429E-002
8.4369552E-001	4.803563805906097E-002
8.4465253E-001	4.980921536914207E-002
8.4569091E-001	5.170045557586023E-002
8.4663373E-001	5.327302029265535E-002
8.4764886E-001	5.473752091535111E-002
8.4866047E-001	5.631992665597468E-002
8.4966588E-001	5.759594042768568E-002
8.5066283E-001	5.895446230342739E-002
8.5165292E-001	6.000292112198835E-002
8.5267478E-001	6.123967634834981E-002
8.5363239E-001	6.247898739659141E-002
8.5468441E-001	6.377209490112312E-002
8.5566390E-001	6.494008119352845E-002
8.5668081E-001	6.608404321560390E-002
8.5766888E-001	6.700145485895417E-002
8.5862345E-001	6.787463311103831E-002
8.5967559E-001	6.889247808123933E-002
8.6067492E-001	6.968434398649315E-002
8.6167580E-001	7.060299839934267E-002
8.6267799E-001	7.134947364267119E-002
8.6366004E-001	7.209991150305450E-002
8.6465734E-001	7.273445924657096E-002
8.6565185E-001	7.346932031003062E-002
8.6663920E-001	7.431264936685347E-002
8.6769348E-001	7.517226856484865E-002
8.6867249E-001	7.584254519022726E-002
8.6967456E-001	7.653699997102936E-002
8.7060791E-001	7.720803709430379E-002
8.7165892E-001	7.775864132010579E-002
8.7265283E-001	7.855409227551580E-002
8.7371743E-001	7.907043402864586E-002
8.7467092E-001	7.965990930559141E-002
8.7564343E-001	8.025162169697153E-002
8.7671882E-001	8.072599714486750E-002
8.7764168E-001	8.117614776136850E-002
8.7865865E-001	8.173750529631696E-002
8.7963229E-001	8.226264959049184E-002
8.8060880E-001	8.294481215780136E-002
8.8165575E-001	8.340850228954788E-002
8.8264006E-001	8.390206197496342E-002
8.8367295E-001	8.444524441778156E-002
8.8466883E-001	8.480093084338614E-002
8.8564247E-001	8.539111337565375E-002
8.8660759E-001	8.593819203286024E-002
8.8769042E-001	8.626711236676199E-002
8.8867861E-001	8.694339081770752E-002
8.8963759E-001	8.717757031002593E-002
8.9061660E-001	8.748586928100277E-002
8.9167613E-001	8.811342158796220E-002
8.9265668E-001	8.851873157023574E-002
8.9364237E-001	8.914994694558587E-002
8.9464885E-001	8.958689804989289E-002
8.9562660E-001	8.995873225977435E-002
8.9668465E-001	9.044805290537827E-002
8.9765131E-001	9.078979356448780E-002
8.9866620E-001	9.128278087879527E-002
8.9968765E-001	9.171749504817373E-002
9.0062779E-001	9.205174734378074E-002
9.0166563E-001	9.254719228261976E-002
9.0265185E-001	9.269394504028838E-002
9.0363717E-001	9.296012418228461E-002
9.0465844E-001	9.357873561671703E-002
9.0564907E-001	9.411456027963627E-002
9.0663004E-001	9.439818882129902E-002
9.0767163E-001	9.493005047594583E-002
9.0869188E-001	9.522038524814114E-002
9.0963787E-001	9.565680882546257E-002
9.1067296E-001	9.597774551940610E-002
9.1162431E-001	9.630652475213022E-002
9.1262025E-001	9.691871920349238E-002
9.1366309E-001	9.729313003436701E-002
9.1462892E-001	9.769144174146538E-002
9.1565019E-001	9.774761949613064E-002
9.1660684E-001	9.815240264162739E-002
9.1766435E-001	9.875174961578548E-002
9.1864634E-001	9.923140558386745E-002
9.1959238E-001	9.961491983168513E-002
9.2070168E-001	1.000420606342440E-001
9.2163718E-001	1.004588828252890E-001
9.2262667E-001	1.007720217131959E-001
9.2365426E-001	1.013182299148263E-001
9.2462277E-001	1.015637071197116E-001
9.2570227E-001	1.021488434443238E-001
9.2666000E-001	1.026009536018835E-001
9.2762721E-001	1.028957629888878E-001
9.2862523E-001	1.031327374055644E-001
9.2964220E-001	1.036169039029833E-001
9.3060005E-001	1.040588508469908E-001
9.3166488E-001	1.046041244812003E-001
9.3258959E-001	1.049135003952719E-001
9.3361521E-001	1.054022486986250E-001
9.3461525E-001	1.057602138809706E-001
9.3564624E-001	1.061396858963244E-001
9.3666971E-001	1.067355804392424E-001
9.3765247E-001	1.070963037388295E-001
9.3864757E-001	1.074708730727854E-001
9.3967211E-001	1.079963179011649E-001
9.4062132E-001	1.082416565301078E-001
9.4164550E-001	1.085460528639000E-001
9.4265664E-001	1.090181217393724E-001
9.4360358E-001	1.093894514295348E-001
9.4461334E-001	1.099936394094825E-001
9.4563752E-001	1.103608056209544E-001
9.4664526E-001	1.109457177431017E-001
9.4764757E-001	1.114413698241878E-001
9.4862443E-001	1.118698093286228E-001
9.4962943E-001	1.123793097070203E-001
9.5065856E-001	1.129635234739288E-001
9.5161939E-001	1.133120641969740E-001
9.5263243E-001	1.138900697807821E-001
9.5365256E-001	1.140173535610294E-001
9.5461351E-001	1.143642035117607E-001
9.5562845E-001	1.150503427934855E-001
9.5660406E-001	1.153493414162037E-001
9.5760417E-001	1.158858806754370E-001
9.5861524E-001	1.165036354530260E-001
9.5963734E-001	1.167993063155701E-001
9.6064061E-001	1.173154356775385E-001
9.6161431E-001	1.177631319086589E-001
9.6264005E-001	1.182652375808995E-001
9.6364957E-001	1.188141585954905E-001
9.6463048E-001	1.191668708760150E-001
9.6564239E-001	1.196281297571634E-001
9.6662980E-001	1.199284097205398E-001
9.6762562E-001	1.202138536937047E-001
9.6862036E-001	1.208901588262277E-001
9.6963537E-001	1.213760704705975E-001
9.7060281E-001	1.217887000393598E-001
9.7158676E-001	1.224327206974869E-001
9.7263777E-001	1.226965206233857E-001
9.7360188E-001	1.231938295252197E-001
9.7460932E-001	1.237132434542803E-001
9.7558409E-001	1.240932642220353E-001
9.7661382E-001	1.247268027188830E-001
9.7764367E-001	1.250279536650273E-001
9.7864068E-001	1.255293749679856E-001
9.7962910E-001	1.257369252546885E-001
9.8064941E-001	1.261639137089238E-001
9.8159653E-001	1.267167605425896E-001
9.8265684E-001	1.273359040511430E-001
9.8360306E-001	1.277097303181670E-001
9.8467636E-001	1.282190132818597E-001
9.8566264E-001	1.285312046864984E-001
9.8661065E-001	1.288256917486370E-001
9.8766088E-001	1.293943511351705E-001
9.8865032E-001	1.296214506139903E-001
9.8959315E-001	1.302033515980727E-001
9.9062359E-001	1.305451691509975E-001
9.9161458E-001	1.308800262650327E-001
9.9260521E-001	1.309997300266831E-001
9.9360853E-001	1.313904650105990E-001
9.9460930E-001	1.318346157985113E-001
9.9561512E-001	1.323449178915598E-001
9.9660450E-001	1.326546537079548E-001
9.9760795E-001	1.330398897843144E-001
9.9857104E-001	1.334824433586934E-001
9.9963760E-001	1.338154987845245E-001
1.0005933E+000	1.342136582503275E-001
1.0016190E+000	1.344603628359409E-001
1.0026107E+000	1.347949043794823E-001
1.0036478E+000	1.352629049833178E-001
1.0046000E+000	1.354456796044747E-001
1.0056320E+000	1.355602031197751E-001
1.0066025E+000	1.359002323094711E-001
1.0076284E+000	1.361660472602981E-001
1.0086229E+000	1.367560369839005E-001
1.0096496E+000	1.369255002136098E-001
1.0106412E+000	1.371469036042438E-001
1.0115799E+000	1.374818980952243E-001
1.0126456E+000	1.376543035730716E-001
1.0136055E+000	1.379096022766935E-001
1.0146173E+000	1.382233050816573E-001
1.0156429E+000	1.384638721850777E-001
1.0166451E+000	1.387663328863867E-001
1.0176113E+000	1.386839039317527E-001
1.0186559E+000	1.387776588670523E-001
1.0196029E+000	1.391677867371215E-001
1.0206244E+000	1.392946551034392E-001
1.0216308E+000	1.395066189305125E-001
1.0226671E+000	1.397429993640118E-001
1.0235959E+000	1.398370713025538E-001
1.0246332E+000	1.400099078556547E-001
1.0256387E+000	1.401602637620386E-001
1.0266070E+000	1.402622489913323E-001
1.0276377E+000	1.405184397575563E-001
1.0286136E+000	1.404312065424493E-001
1.0296583E+000	1.405973691617870E-001
1.0306479E+000	1.404177977823888E-001
1.0316198E+000	1.404460995111068E-001
1.0326216E+000	1.407272521904808E-001
1.0336449E+000	1.407586209615375E-001
1.0346514E+000	1.408892885777607E-001
1.0356383E+000	1.410657813849463E-001
1.0366102E+000	1.409904637918840E-001
1.0376316E+000	1.410436953392615E-001
1.0386370E+000	1.411641287731427E-001
1.0396388E+000	1.409600335427013E-001
1.0406151E+000	1.412351578980886E-001
1.0416204E+000	1.410824931268904E-001
1.0426365E+000	1.410797536204190E-001
1.0436350E+000	1.408450918407178E-001
1.0446165E+000	1.408894407317942E-001
1.0456325E+000	1.409996294346801E-001
